photoid,normalizedpublic
4379280673,0
4319113314,0
4348710242,0
4380719301,0
4378150418,1
4379362433,0
4344732641,0
4385893542,0
4384118636,1
4358323379,0
4314300307,1
4383015061,0
4353748225,0
4355471444,0
4379941351,0
4364649619,1
4367635098,1
4378805912,1
4366030098,1
4326883659,1
4382912942,0
4375785580,1
4373849754,0
4384384235,1
4383929289,1
4357921508,1
4373180705,0
4378517210,1
4383833497,0
4383790206,1
4359082033,1
4351645591,1
4327259904,0
4378109394,1
4347166965,1
4368691977,1
4384993055,0
4380097786,0
4316903247,0
4344691258,0
4369952684,0
4381249674,1
4377218124,1
4343170577,0
4383492700,1
4365705027,0
4361076874,0
4382562440,1
4332048614,0
4377318894,0
4353117303,0
4343730359,0
4358704941,1
4372607689,1
4374189288,0
4346366224,1
4358987101,0
4317169017,0
4375397435,1
4372628304,1
4378217209,1
4367013318,1
4319506203,1
4363809190,1
4348374418,1
4321068062,1
4363726023,0
4336955755,1
4350997335,1
4371939539,1
4365457628,0
4383249035,1
4366457961,1
4356376218,1
4358789414,0
4380856402,0
4351016950,0
4362389527,0
4382308807,0
4376420454,1
4382790310,0
4373500508,0
4382768066,0
4367383353,0
4357085555,0
4319027912,0
4359313823,0
4374829837,0
4357820527,0
4367488925,1
4370397377,1
4382522933,0
4320155809,1
4408663717,0
4377484170,1
4378145403,1
4374548363,1
4378654383,1
4375537977,1
4368957569,1
4332928937,1
4387697362,0
4355163718,1
4376699044,1
4378008584,1
4313914898,0
4355412552,0
4343126049,0
4353124276,0
4379899939,0
4406951626,1
4363798046,1
4346697979,0
4371884302,0
4361189896,1
4352288208,1
4338457809,0
4376157828,1
4379006038,1
4319489353,0
4378500465,0
4382674374,0
4350077858,0
4344558243,1
4372699026,0
4349703610,0
4331330537,1
4377539042,0
4353717911,1
4375403571,1
4367634266,1
4354765421,1
4316879623,1
4327748409,0
4358616114,1
4372195237,0
4338950543,0
4361079680,0
4373442090,1
4327748409,0
4355822772,1
4384918074,1
4317632701,0
4382946173,0
4348858779,0
4375629841,1
4332008989,1
4336998630,1
4318795117,0
4378238272,0
4385982081,0
4319015786,0
4380219344,0
4359343131,1
4355350742,1
4381671880,1
4346702114,1
4335570757,0
4362322394,0
4322278048,0
4375143579,0
4374395680,0
4335937666,1
4380518606,1
4381495652,1
4314265061,0
4353850630,1
4319002215,1
4364077916,1
4319382989,0
4355147061,0
4346967880,1
4384392327,0
4333298504,1
4379061015,1
4379820710,1
4376180381,1
4382112510,0
4378884525,1
4379268331,0
4391025273,0
4385982081,0
4357085555,0
4341002168,0
4384378599,1
4348500343,1
4372145710,0
4315318484,1
4381885885,0
4370375150,1
4375801246,1
4339646091,0
4338299130,1
4344732641,0
4327748409,0
4357559799,1
4325556817,1
4358918182,0
4341371297,0
4376009410,0
4378642612,1
4382724752,1
4365803088,1
4319687138,1
4361306955,1
4368463175,1
4314962584,1
4383231417,1
4367222969,0
4380481256,0
4445597471,0
4327995603,0
4319939171,0
4373552224,1
4355945469,1
4341716291,1
4379271702,1
4367728257,1
4378185291,0
4376074203,0
4319027912,0
4357374169,1
4363841628,1
4332941759,1
4374103145,0
4381600181,0
4383143282,1
4342465378,1
4353748225,0
4317278860,1
4327748409,0
4374356379,1
4356813432,0
4383248493,1
4330569013,1
4318383486,1
4383882688,0
4317549262,1
4381417822,1
4380018581,0
4367185796,0
4385574695,1
4375766719,0
4349141730,1
4358600693,1
4365951927,1
4382619346,1
4358987101,0
4326004272,0
4385235184,1
4381313150,0
4380506187,1
4360006906,0
4370391364,1
4332015547,1
4381786551,1
4381024394,1
4373500508,0
4340796965,1
4350733405,1
4351280278,0
4316576933,0
4380719591,1
4379937038,0
4373057725,0
4353131130,0
4345487080,0
4315139589,0
4377050908,1
4345209505,1
4398777145,0
4344728762,1
4381926092,1
4339694288,1
4336588246,1
4362293609,1
4383302695,0
4369356154,1
4318691287,0
4373063982,0
4331985819,1
4361197595,1
4362893666,1
4357857134,0
4350447426,1
4384898410,1
4382070752,0
4355703629,0
4362761881,1
4380226678,1
4380687205,0
4328427019,0
4330493604,0
4373500508,0
4415653693,0
4366183909,0
4316260916,0
4349133818,0
4380408333,0
4366169159,0
4351267976,0
4376412479,1
4356517698,0
4324646827,1
4363726023,0
4381261068,0
4317370171,0
4317115196,0
4381229078,1
4320595352,1
4367139565,0
4369194230,1
4353555031,0
4370490788,1
4373519649,1
4318365337,1
4357287870,1
4381195030,0
4346656740,1
4379539397,1
4379893847,0
4382594766,1
4378747150,1
4379893847,0
4382565594,1
4334079721,1
4338165335,1
4377468863,1
4364743027,1
4369858580,1
4315062497,1
4340780316,0
4316742125,1
4334812833,0
4375389555,1
4347718128,0
4380260510,0
4378409144,1
4385990518,1
4382993160,1
4314564731,0
4382144986,0
4419313809,1
4385835025,1
4356746912,1
4367606605,0
4355093946,1
4384649425,0
4334265695,0
4406947328,0
4379334199,1
4369002477,0
4362836723,0
4323185047,1
4382310676,0
4385893542,0
4379556117,1
4376009410,0
4322691112,1
4357410692,1
4329567657,0
4376949704,1
4348895197,1
4355877978,1
4333957620,1
4360979581,1
4336178618,1
4371627163,0
4384287242,1
4336800530,1
4382409489,1
4325753452,0
4339989872,1
4381885885,0
4380036391,0
4358019216,0
4378543927,1
4411399453,1
4379321739,1
4367669409,1
4381506164,1
4353214109,1
4318519893,1
4372195237,0
4371740105,1
4379040643,1
4349278503,1
4339373560,0
4380542542,0
4318353055,1
4367267592,1
4361581322,1
4373918108,1
4424310065,0
4365467303,0
4339974594,1
4368292831,1
4371008809,1
4353601933,1
4345996615,1
4376770244,0
4366089896,1
4368918878,1
4366133050,0
4380647820,1
4380789078,0
4375616352,1
4380742566,1
4379008116,1
4357300560,1
4384158781,1
4381590332,0
4351770594,0
4381889251,1
4356770635,1
4375537347,1
4376265067,1
4325109251,0
4381081869,0
4379938825,0
4368176335,0
4374619985,1
4375367449,1
4344397460,0
4372853702,0
4384284517,1
4383721856,1
4357245107,1
4342799748,0
4363010420,0
4371019342,1
4385526635,0
4378751314,0
4325523593,1
4380706693,1
4382970507,0
4357444053,1
4365050433,0
4345272490,0
4404390714,0
4364062915,1
4314844517,0
4381590332,0
4323968729,0
4382701933,0
4357112763,0
4381038997,1
4378097563,0
4382213831,0
4365547600,1
4325180997,1
4352151591,0
4378858054,0
4365262528,1
4348727062,1
4380891155,1
4372789711,0
4315176122,1
4321778003,1
4372586515,0
4381354293,0
4356935494,0
4337234093,0
4383882688,0
4338422575,0
4332476390,0
4379502728,0
4317925056,1
4377568740,1
4369594477,1
4380178564,0
4382474880,0
4342648337,0
4341707628,0
4328168487,1
4375143579,0
4378096706,1
4366812069,1
4366320845,1
4379952624,1
4328985746,1
4382094396,1
4373888251,1
4348110165,1
4368382235,0
4341521387,1
4363426671,1
4372219164,1
4379603453,0
4379073894,1
4330422978,1
4367999018,1
4345624024,1
4379941351,0
4353782078,1
4317845140,1
4369627167,0
4369156698,0
4314564731,0
4378020210,0
4359943008,1
4379095126,0
4357857134,0
4350986664,1
4324011256,0
4344117502,0
4356399919,1
4357922628,1
4373500508,0
4381906466,1
4376317971,1
4383359789,0
4380589439,1
4382724780,0
4366886481,1
4377465248,1
4352300884,1
4355053545,1
4333505433,0
4317427975,0
4315064556,1
4354219152,0
4359216705,0
4369316215,1
4374709642,1
4317742184,0
4326851490,1
4362421358,1
4425798276,0
4382079460,1
4320314328,0
4362289352,1
4369187116,0
4421268734,1
4316549736,1
4362045672,0
4331808437,0
4317541200,0
4334232874,1
4318768787,0
4371682688,1
4370627368,0
4375089862,1
4321536992,1
4378613711,1
4327163005,1
4346779653,1
4337967246,0
4379394804,1
4318875945,1
4380864173,1
4323785836,0
4373849754,0
4365561107,0
4357322076,0
4356218214,1
4371012062,1
4364453084,1
4376214979,0
4377867669,1
4375994871,1
4364792105,0
4380692713,0
4375145614,0
4378405596,0
4314808071,1
4371050863,0
4381855479,0
4320314328,0
4386482292,1
4358987101,0
4361198180,0
4383618113,1
4344474898,1
4381771300,1
4382552701,1
4331034724,1
4371202786,1
4376692398,1
4351493978,0
4362565395,1
4425077000,1
4363247130,0
4335241434,0
4337990639,1
4366243553,0
4367420252,0
4366855965,1
4363726023,0
4336031292,0
4332750269,1
4382331341,1
4362623790,1
4381600181,0
4381259666,0
4384834825,1
4373928948,1
4375259169,1
4353712703,0
4365055987,0
4354769525,1
4333696292,0
4361887831,0
4338559284,1
4365156509,1
4379592182,1
4357176959,1
4373820548,1
4324507088,1
4352478541,0
4380719301,0
4377177272,1
4344921828,0
4380329110,1
4338661716,0
4385729701,0
4317724044,1
4383358267,1
4380744341,0
4366548466,1
4363726023,0
4381023200,0
4365303728,1
4374740883,1
4374228496,1
4381885885,0
4353259134,1
4322552582,0
4383395226,1
4380352855,1
4371495571,0
4328528439,0
4325424954,1
4378471624,0
4342114360,1
4349166440,1
4314719939,0
4323356673,0
4350965179,1
4327748409,0
4402602755,0
4380191436,1
4378747434,1
4379775519,0
4420461739,0
4353977787,1
4373500508,0
4374200509,1
4319627455,1
4362389527,0
4331084634,1
4344445996,0
4372746284,1
4319237624,1
4374100101,0
4320225268,1
4378051772,0
4372099949,0
4359416138,1
4360410193,1
4361889161,0
4376471019,0
4338422575,0
4377428624,1
4315451682,0
4362389527,0
4325463144,0
4345587021,1
4341560111,1
4316217798,1
4379893847,0
4376172450,1
4380219344,0
4377777311,0
4363536739,1
4341277121,1
4372312032,0
4374045646,1
4329632814,1
4379525055,1
4360566217,1
4377241404,0
4386231623,1
4364530832,0
4329699070,0
4356895727,1
4347135594,0
4423847453,1
4358443805,1
4323356673,0
4383994016,1
4421271388,1
4380896266,1
4367635329,0
4380122518,0
4381886154,1
4382409347,1
4415831873,0
4357951942,0
4385982081,0
4381517275,1
4379893847,0
4380940392,0
4317345083,0
4378942662,1
4361927420,0
4385729701,0
4369829649,1
4327748409,0
4363121392,0
4316069480,0
4331808437,0
4383490639,1
4372195237,0
4381145183,0
4378350787,1
4355147061,0
4327488229,0
4365761819,1
4378368771,1
4370411182,1
4369625384,0
4379392041,0
4366467558,0
4351389268,1
4349698948,1
4379824287,1
4360247752,0
4364968755,0
4357405844,1
4374052900,1
4315074988,1
4367999365,1
4373656147,1
4369254875,0
4381819561,0
4331571602,1
4379582024,1
4344732641,0
4344678693,1
4382338952,0
4382505194,0
4379414220,1
4361893587,0
4313771736,0
4376038189,1
4322775332,0
4376562061,1
4379947119,1
4343607763,0
4378265571,1
4349705456,1
4376233091,0
4360234520,0
4330773145,1
4365074156,0
4385126222,0
4349154908,1
4364922605,1
4375402791,1
4367360210,1
4365657911,0
4344791567,1
4364390916,0
4346700679,0
4313798558,0
4368167820,0
4361724810,1
4373288035,1
4379814125,1
4377167171,0
4380975021,0
4361736097,1
4321280937,0
4382790310,0
4345971230,1
4315110039,1
4344530012,0
4375264722,0
4415317321,0
4328844248,0
4315992101,1
4381288673,1
4362389527,0
4373883803,0
4341983915,1
4366941906,0
4331979657,1
4318736593,1
4337207768,0
4367276355,1
4383468566,1
4365818214,1
4374473978,1
4363933699,0
4319631239,1
4381684377,1
4318757476,1
4375745594,1
4316303088,0
4321795373,1
4379148792,1
4362178877,0
4322775332,0
4331472608,0
4384078594,0
4374895561,0
4368331092,1
4350111654,0
4366615263,1
4374309428,0
4357299317,1
4347984243,1
4381549431,1
4396471809,0
4364605931,1
4398760723,0
4380437056,0
4373963372,1
4385222508,0
4378901163,1
4372195237,0
4378522851,1
4369263687,0
4379716057,1
4346170453,0
4416795125,1
4380943652,0
4328289855,1
4316525769,1
4369525482,0
4331249790,0
4365010821,0
4319206682,0
4385219992,0
4370244861,1
4378016807,1
4319914573,1
4314835423,1
4315076606,0
4367606605,0
4385744637,1
4356225773,0
4372916533,1
4348674631,0
4374772492,0
4364314602,0
4377155728,0
4383738178,0
4360086984,0
4367259623,0
4342508730,0
4384381216,1
4376785478,1
4362389527,0
4370779927,1
4374884067,1
4384545985,0
4369914263,0
4376404869,0
4351520608,0
4379693074,0
4377155728,0
4380902110,1
4315073949,0
4378612366,0
4362389527,0
4323910112,0
4319298706,1
4385316234,1
4366948067,1
4351283043,0
4385065882,1
4356550858,0
4318506860,0
4380489881,1
4364314602,0
4383468053,1
4343014720,1
4381652944,1
4367967226,0
4369745157,1
4361716139,1
4374825073,1
4333270631,1
4385365881,1
4355304573,0
4383766155,1
4383484641,1
4335805828,0
4383384228,0
4318501845,0
4327227550,0
4381023200,0
4369622470,1
4383511530,1
4348116833,1
4385032654,1
4373641842,1
4341595387,0
4365256991,1
4366467558,0
4378947382,0
4316426134,1
4325926746,1
4383717013,0
4370814226,0
4314950391,1
4366449024,0
4375758925,0
4459262456,1
4383358079,1
4328005803,0
4371559521,0
4331808437,0
4349020100,1
4386253164,0
4358657114,0
4376009410,0
4370350383,1
4364128078,1
4409094980,0
4315345821,0
4376255726,1
4360809446,1
4382790310,0
4373883803,0
4354133692,1
4333271539,1
4339161343,1
4329371777,1
4373500508,0
4343800882,1
4370796682,1
4376928662,1
4377334019,1
4349797367,0
4380775654,1
4330808979,1
4320695715,0
4318764387,1
4315189706,1
4358520728,0
4343918779,0
4378057639,0
4368814928,1
4361353561,0
4366994567,0
4375896194,1
4374950912,1
4380336955,0
4324282797,1
4349159276,1
4376786871,1
4377831482,1
4365942628,0
4364189262,1
4318007278,0
4335010497,1
4346964574,0
4362389527,0
4383993904,0
4336650091,0
4372891061,0
4318433612,0
4365951139,1
4371019686,1
4345855580,1
4325171595,1
4369198534,1
4371151194,1
4357036485,1
4382588849,0
4365086996,0
4373849754,0
4373825137,0
4376664175,0
4370491446,1
4317051503,1
4317052439,1
4361353561,0
4385982081,0
4329913631,1
4350537968,0
4363726023,0
4374744731,0
4369602785,1
4379414859,1
4344377956,0
4381643848,0
4381396919,0
4380117612,1
4385893542,0
4373500508,0
4379555257,1
4374490632,1
4379825681,1
4385666212,0
4379695470,1
4356646366,1
4377777095,0
4381355369,0
4350362857,1
4356906118,1
4379941351,0
4384119014,1
4362769681,1
4378522575,1
4360189753,1
4320556388,1
4356643149,0
4385982081,0
4380713068,0
4363815448,0
4379970114,0
4316765999,1
4368502194,0
4374993343,1
4346108566,1
4381447918,0
4378741754,0
4319027912,0
4383882688,0
4357663595,1
4384271190,1
4384794894,1
4349975604,0
4383562021,0
4328528439,0
4369788925,0
4360968122,1
4327748409,0
4377702849,1
4380315512,0
4356768379,1
4329193623,1
4328520792,0
4335544734,0
4381230558,1
4330189401,1
4379445911,1
4323051876,1
4363734869,0
4352687197,1
4365010821,0
4352581842,1
4368469667,0
4376965766,1
4344794864,1
4361230680,1
4381498319,1
4382005848,0
4383882688,0
4335204956,0
4338252574,0
4354219152,0
4357704262,1
4423374483,1
4372587444,1
4358400201,0
4379063532,1
4373023907,1
4379941351,0
4343909962,1
4327748409,0
4372849024,0
4364898351,1
4355675280,1
4359163130,0
4381788268,1
4375768156,1
4353159861,0
4315216119,1
4375144711,1
4377327221,0
4354051390,0
4331082602,1
4344566165,0
4341436925,1
4379936438,0
4378117699,0
4360268510,1
4337482358,1
4354958568,1
4377148806,0
4322552582,0
4378943734,1
4376208597,0
4377590125,1
4385487813,1
4333696292,0
4378924075,0
4368030803,1
4376694296,1
4381107928,1
4357085555,0
4373035197,1
4331460554,0
4362588442,0
4373730227,0
4380719342,1
4330295386,0
4384993055,0
4319820686,0
4382911215,0
4376009410,0
4370749654,0
4373274389,1
4357277707,1
4323356673,0
4318287979,0
4321698232,0
4351019753,0
4380766555,0
4359417511,0
4365010821,0
4369951819,0
4420462633,1
4360270580,0
4356652817,1
4426063431,0
4376834792,1
4376324968,1
4315851022,1
4322552582,0
4349166255,0
4417636154,0
4360795892,1
4335661655,0
4342991435,0
4351379436,1
4379014757,1
4384545985,0
4364912035,1
4319869503,0
4331808437,0
4347293627,1
4329513034,1
4315033885,0
4382061750,1
4385835721,1
4380898466,1
4381579251,0
4335285786,1
4321788553,1
4372195237,0
4367891499,1
4361021578,0
4343105167,1
4376673612,1
4376142525,1
4420461739,0
4377856607,1
4342981629,1
4358485539,0
4367253575,1
4376930083,1
4357673396,1
4375578934,0
4384283881,1
4371432659,0
4348371324,1
4367794143,1
4371072592,1
4361353561,0
4376009410,0
4385033551,1
4376628635,0
4375535933,1
4372644296,1
4357085555,0
4333698366,1
4373971701,0
4316495178,0
4376322295,0
4378247645,1
4380719301,0
4318093496,1
4369210268,1
4342825554,1
4374435680,1
4354142221,1
4325367134,0
4379841988,0
4361382544,0
4375966783,0
4345157821,0
4353867112,1
4335795333,1
4347364148,0
4317714844,0
4370147414,1
4346797344,1
4377773214,0
4382304201,1
4373239699,1
4329467416,0
4380719301,0
4338425399,1
4381029761,1
4356228459,0
4377246830,0
4338269671,1
4318122076,1
4372780661,1
4383882688,0
4364314602,0
4378139152,1
4368028020,0
4334031731,0
4378157734,1
4382522933,0
4350770205,0
4381802534,1
4378833617,0
4315448448,1
4345637334,0
4314910668,1
4379414968,1
4357675521,1
4382952896,1
4374226388,1
4361050574,1
4376944016,1
4362858252,0
4335249338,1
4344989231,1
4356796004,0
4369432356,1
4334463805,0
4379426389,1
4382970507,0
4343637899,0
4376924668,1
4324668255,1
4352841286,1
4377005716,0
4377934762,0
4371062019,1
4380388832,1
4378748603,0
4379280673,0
4363726023,0
4343926775,1
4349421326,0
4357034751,1
4359767802,1
4382790310,0
4376361057,0
4358694127,0
4380887401,1
4353382217,1
4376228464,0
4367904610,1
4361044282,1
4371021298,1
4327902208,1
4379893847,0
4350530416,0
4373500508,0
4381526156,1
4359688313,0
4380087912,0
4375408167,1
4317920921,1
4383133379,1
4315896089,1
4333276989,1
4370751347,1
4379951954,1
4356759943,1
4385003552,0
4379194616,1
4425112349,0
4314911867,1
4316260916,0
4362779501,0
4361343198,1
4368061228,0
4370254101,1
4421852882,0
4374554630,1
4361308310,1
4333587181,1
4372622686,1
4317804589,0
4328064028,1
4371512315,0
4419513255,1
4369235542,0
4362588442,0
4349342215,0
4365926006,0
4380634639,1
4378117609,1
4324745405,0
4385982081,0
4379941351,0
4378092035,0
4375501108,1
4358723074,1
4370151016,1
4367410381,1
4377986828,1
4353423799,0
4377784840,0
4329260420,1
4376009410,0
4338434416,0
4361353561,0
4383882688,0
4380712246,1
4358662707,0
4354659812,1
4317714880,1
4363294654,1
4382422829,1
4355067751,0
4365657924,1
4385117222,0
4321930359,1
4385721044,1
4381643180,0
4368789676,1
4364088946,0
4373649123,1
4354162450,1
4362048165,0
4383994012,1
4375637979,1
4315080337,1
4384025112,1
4377552140,0
4421614242,1
4316876996,1
4355080129,1
4384029814,0
4379280673,0
4374747534,1
4357085555,0
4319692739,1
4379198474,0
4385064686,1
4372380828,1
4363147521,1
4361628472,1
4356732570,0
4358860163,0
4329378381,0
4383882688,0
4373500508,0
4339875996,1
4319954728,0
4334698942,1
4377331013,1
4383132329,1
4357771563,1
4382421503,1
4385162592,1
4355028562,0
4350355147,1
4320036810,0
4419706145,1
4419702275,1
4383524618,1
4357085555,0
4378150415,1
4383095520,0
4383194354,1
4352814492,0
4338158943,0
4382093432,0
4337587232,1
4359837484,0
4365010821,0
4367506187,0
4371680964,0
4369237510,0
4380574642,1
4368123453,1
4356535366,1
4316754393,1
4373214502,0
4373940863,0
4334742738,1
4316220066,1
4373500508,0
4314560713,1
4377069987,1
4316436404,0
4420078030,0
4382744845,1
4314541835,1
4379937351,1
4380388922,0
4326316172,1
4381742839,0
4381453671,0
4377505945,1
4351711694,0
4316892110,0
4380744341,0
4318098332,1
4379146064,1
4349388332,1
4324218742,0
4349340269,0
4316032387,0
4381335594,0
4363737333,0
4382089999,1
4379485887,0
4384063438,0
4378532397,1
4369894194,1
4381419186,0
4380856674,1
4380771709,0
4384279131,1
4373268544,1
4376381484,1
4322775332,0
4380321845,1
4378581775,0
4375929549,0
4384904715,0
4382867241,1
4370410770,0
4376428323,0
4379144832,0
4353816194,0
4355931793,1
4386898467,0
4383854765,1
4361894218,0
4361056038,1
4363726023,0
4357979767,0
4344531773,0
4318780629,1
4379467672,1
4367479615,1
4379544014,0
4316260916,0
4329875471,1
4386777160,0
4369993191,0
4371084632,1
4372369857,1
4349786415,1
4328981357,1
4346916704,1
4358745512,1
4382689795,1
4376009410,0
4319794602,0
4345417153,0
4333453974,0
4372851974,1
4383882688,0
4376745805,0
4379653880,0
4372105521,1
4363734176,1
4385222508,0
4373804102,1
4370569086,0
4363947055,0
4315244026,1
4342015469,0
4396220925,1
4376573150,1
4375411965,0
4358521382,0
4381922225,1
4380029255,0
4357470793,0
4373825137,0
4355000763,0
4317727160,1
4382100802,0
4379941351,0
4381754408,1
4382336144,1
4418718313,1
4383997125,1
4385878726,1
4319276291,1
4329512322,0
4344434124,1
4314967355,1
4366043181,1
4340210840,0
4360027230,1
4313002721,1
4360927756,1
4337996081,1
4364759395,1
4347413802,0
4331808437,0
4374429316,1
4381683994,1
4357085555,0
4322552582,0
4364255212,1
4347306386,1
4370146485,0
4376140540,1
4328549368,1
4368193271,0
4376591202,0
4381293311,1
4329699070,0
4319555529,1
4335555293,1
4383342905,0
4325314613,1
4383671099,0
4363057615,0
4367405483,1
4367891695,1
4351596089,0
4357954698,1
4356513044,1
4319944836,1
4379205846,0
4386473304,0
4412584088,0
4378179809,0
4375109948,0
4352063858,1
4347418920,1
4371341350,1
4316260916,0
4319429624,1
4363523334,0
4315517474,0
4376231630,0
4378362519,1
4353998826,1
4342984099,1
4330136910,1
4338422575,0
4363072384,1
4379642495,0
4379884863,0
4345033567,0
4384651383,1
4376206403,0
4366571045,0
4382579511,1
4376009410,0
4378420274,1
4378945747,1
4336123188,0
4365682372,1
4362108526,1
4379952877,1
4377245366,1
4376943316,1
4382236387,0
4378815415,0
4382641867,0
4376413652,1
4363773278,0
4384699220,1
4361540849,0
4382790310,0
4370364081,1
4379847262,1
4381888526,0
4370412556,1
4379893847,0
4359617928,1
4316580325,0
4376969209,1
4375244176,1
4371072272,0
4380398777,0
4334465365,1
4377285407,0
4326007884,0
4356905789,1
4377831592,1
4380273265,0
4379922253,1
4364314602,0
4372650652,0
4378333553,0
4365811727,1
4347179040,1
4379404453,0
4320314328,0
4362389527,0
4371726742,1
4381527804,1
4356650394,1
4347299368,1
4358427334,1
4379280673,0
4336650091,0
4378291155,1
4380249903,1
4349444995,1
4317427408,1
4377601296,1
4382819359,1
4339495906,1
4382725392,1
4317168884,1
4314712725,1
4372913051,1
4368807462,0
4325932438,1
4377713415,1
4380968169,1
4375766719,0
4358083123,1
4331365858,0
4383273671,0
4329205862,0
4375131408,1
4371150906,1
4381000002,1
4320332697,0
4366857260,1
4349642577,1
4316674316,1
4320314328,0
4374222088,1
4379131523,1
4379395486,0
4458483111,1
4375663058,1
4384330824,0
4316436404,0
4315508682,1
4380758748,0
4345593627,1
4364656971,0
4385434727,1
4374584030,0
4361353561,0
4343883061,0
4354093130,0
4369002477,0
4364906309,1
4380748613,1
4360469075,0
4382790310,0
4359939348,1
4380122518,0
4377760877,0
4366565365,0
4378020210,0
4367138802,1
4360320677,1
4382554161,0
4353117303,0
4370135903,1
4377869077,1
4373904402,1
4322775332,0
4362352357,0
4372195237,0
4321554017,0
4315704750,1
4384558185,1
4384548489,1
4379413177,1
4340415121,0
4374134533,0
4373510663,1
4378117974,1
4316899284,1
4356481242,1
4379280673,0
4316260916,0
4337206142,1
4368809271,1
4373215480,0
4350326207,1
4407869623,1
4377993617,1
4373270022,0
4339155488,1
4338162248,1
4371831333,0
4337204576,1
4315739699,1
4379971097,1
4375671621,0
4380918696,0
4366479511,1
4354647811,1
4360057332,0
4356225773,0
4317683042,1
4338062646,0
4371400702,1
4384666493,0
4378137334,1
4315324286,0
4358481628,1
4347264658,0
4384268168,1
4378947382,0
4316652177,1
4371612854,0
4379941351,0
4349026431,1
4342365830,1
4380270303,0
4335529271,1
4361724502,1
4331950951,0
4379168803,1
4323908690,0
4339142745,0
4378610509,1
4385982081,0
4338117168,1
4363726023,0
4316665612,0
4348527461,1
4376166610,1
4368330548,1
4380767494,0
4380347657,1
4378378909,1
4369394653,0
4383286667,0
4370988692,0
4375316106,0
4357371715,0
4369398772,0
4330124100,1
4373500508,0
4315180802,0
4379553661,0
4315797972,0
4370817738,0
4386088024,1
4357016225,0
4383880213,0
4355170192,1
4376009410,0
4356880555,1
4319418986,1
4378881573,1
4379301345,1
4351110313,0
4366162207,1
4378263359,0
4419911737,1
4349906288,1
4379815237,0
4378640351,1
4381643198,1
4316134648,1
4319237711,1
4379306165,1
4377997903,1
4327793020,1
4376009410,0
4367492796,1
4380846640,1
4385676558,0
4383523672,0
4415233397,0
4337161461,0
4371082018,1
4350830933,1
4383393756,1
4386410900,1
4354562074,1
4340410829,1
4364878082,1
4363726023,0
4321066581,1
4329378381,0
4335381451,1
4380934231,0
4358987101,0
4383882688,0
4374769434,0
4363191701,1
4379133711,1
4375396498,0
4324178519,0
4374490472,1
4384158189,0
4354505616,1
4322926354,1
4376803706,1
4373789432,1
4326682752,0
4357085555,0
4384480690,0
4363795710,1
4359163130,0
4377070334,1
4375059715,0
4381525881,1
4380381719,1
4346159212,1
4321875185,0
4368695037,1
4381581294,0
4377482041,0
4348462963,1
4364474618,1
4458483047,1
4356768321,0
4379416764,1
4385775155,0
4376183304,0
4384280595,1
4382752804,0
4379196947,1
4331808437,0
4380882334,1
4329743533,0
4381538449,0
4382574608,1
4344810314,1
4356643150,1
4318817773,0
4376450579,0
4338516767,1
4357825588,1
4382894916,0
4337715858,1
4378118683,1
4380095288,1
4358756464,1
4376788459,1
4351160724,0
4366274621,0
4379582386,1
4370609064,0
4377006979,0
4414427665,1
4328874845,1
4362420518,1
4317854781,1
4346631862,1
4400613475,0
4378151940,1
4321554017,0
4376569672,1
4350744721,0
4370134142,1
4357162927,0
4368819032,1
4327697940,0
4382912942,0
4378805854,1
4385300372,0
4373498717,0
4376454391,0
4376094413,0
4340208804,1
4383737053,1
4377301708,0
4382882147,0
4379275498,1
4384969659,0
4356517698,0
4324422790,1
4381054983,0
4368544548,0
4362918421,0
4315956440,0
4347264658,0
4355792019,0
4368327932,1
4418033503,0
4368807462,0
4361318279,1
4339022662,0
4380713068,0
4380588621,1
4332867816,1
4339288001,1
4319937006,1
4357979767,0
4337334497,1
4317935396,1
4334717902,1
4379280673,0
4383660891,1
4362057799,0
4382913097,0
4353494686,0
4380709436,1
4383024827,0
4383619141,0
4344388396,0
4350445582,1
4320348882,0
4378247141,1
4368894118,0
4343621561,1
4376223282,0
4358987101,0
4371338011,1
4382790310,0
4344803276,1
4316436404,0
4382311984,1
4380148512,0
4376970366,1
4375769249,1
4360287435,0
4384941767,1
4349312577,1
4373409038,1
4380719301,0
4359267047,1
4385106481,0
4336572432,0
4375516938,1
4349184253,1
4323356673,0
4337624395,1
4379133817,0
4361778110,0
4338661716,0
4343918779,0
4385982081,0
4332918369,1
4370118443,1
4356790376,1
4363422763,1
4351691440,0
4356388886,1
4380895827,0
4322779671,0
4369627167,0
4380885131,1
4353663854,0
4372815145,0
4385824555,1
4377846158,0
4382595570,1
4316474122,0
4327116868,0
4333198271,1
4361080683,1
4379197653,1
4374946130,0
4329699070,0
4314893132,0
4378704365,0
4380898067,1
4385893542,0
4317304988,1
4329994814,1
4319647458,1
4328990434,1
4315962069,0
4355150171,0
4352813010,1
4371797294,1
4379852825,1
4368807462,0
4339647561,0
4375903648,1
4316189508,0
4383403574,0
4343788355,1
4373500508,0
4380330674,1
4373500508,0
4376720965,1
4325161341,1
4367905419,1
4376828080,1
4346644584,1
4346700025,1
4341584867,1
4363875144,1
4384560867,1
4362883026,1
4384574256,1
4362045672,0
4377382275,0
4378645971,0
4332415175,0
4384172063,0
4333561037,0
4379280673,0
4366565365,0
4329149512,0
4377220135,1
4378416228,1
4347135594,0
